separation_proxy,age,sex,educ,marst,statefip,metfips,occupation,industry,class_worker,usual_hours,hourly_wage_proxy,annual_wage_proxy,predicted_risk,replacement_cost,expected_attrition_cost,stressed_risk,stressed_expected_cost
0,59,2,92,1,4,46060,2145,680,21,55.0,33.21818181818182,95004.0,0.20358085671306722,47502.0,9670.497855584119,0.24429702805568065,11604.597426700942
0,58,2,81,6,4,99998,3602,7580,21,25.0,17.0,22100.0,0.8105840921876198,11050.0,8956.9542186732,0.9727009106251437,10748.345062407838
0,57,2,73,1,4,99998,4510,8980,14,25.0,,,0.25600934471917536,,,0.3072112136630104,
0,25,1,91,6,4,99998,310,8680,21,38.0,18.5,36556.0,0.45701461128719284,18278.0,8353.313065107312,0.5484175335446314,10023.975678128772
0,55,2,111,1,4,99998,2310,7860,27,40.0,22.925,47684.0,0.33716583685502444,23842.0,8038.707882297493,0.4045990042260293,9646.44945875699
0,59,1,81,1,4,99998,6442,770,21,50.0,45.0,117000.0,0.34608637994383096,58500.0,20246.05322671411,0.41530365593259716,24295.263872056934
1,56,1,123,5,4,39140,9620,6370,25,30.0,19.2,29952.0,0.7334903662336548,14976.0,10984.751724715215,0.8801884394803857,13181.702069658257
0,62,1,73,1,4,99998,9620,4470,21,50.0,13.5,35100.0,0.46597473051066773,17550.0,8177.856520462219,0.5591696766128013,9813.427824554663
0,45,1,123,1,4,99998,20,3895,21,50.0,46.14,119964.0,0.05485073097061495,59982.0,3290.056545079426,0.06582087716473793,3948.0678540953104
0,44,2,123,1,4,99998,4850,4580,13,15.0,,,0.34266676327306533,,,0.4112001159276784,
0,41,2,73,3,4,99998,4030,8680,21,40.0,13.8,28704.0,0.2650383149738273,14352.0,3803.829896504369,0.31804597796859274,4564.595875805243
0,68,2,111,5,5,30780,5710,9370,27,50.0,23.0,59800.0,0.35079696859177856,29900.0,10488.829360894179,0.4209563623101343,12586.595233073014
0,26,2,111,6,5,22220,410,7071,21,40.0,24.0,49920.0,0.3298974796938057,24960.0,8234.24109315739,0.3958769756325668,9881.089311788868
0,26,1,111,6,5,22220,4000,8680,21,50.0,21.16,55016.0,0.04204833850494719,27508.0,1156.6656955940873,0.05045800620593663,1387.9988347129047
0,37,1,111,1,5,22220,5240,1180,21,40.0,57.7,120016.0,0.16741349294782176,60008.0,10046.148884812888,0.2008961915373861,12055.378661775465
0,36,2,111,6,5,30780,2545,7870,27,20.0,21.15,21996.0,0.6935319886087767,10998.0,7627.464810719327,0.832238386330532,9152.957772863192
0,30,1,50,1,5,22220,6260,770,21,40.0,25.0,52000.0,0.46175791928601284,26000.0,12005.705901436333,0.5541095031432154,14406.8470817236
0,26,1,73,6,5,22220,8140,770,21,40.0,21.05,43784.0,0.22552680081463025,21892.0,4937.232723433885,0.27063216097755627,5924.679268120662
0,22,2,73,6,5,22220,5140,1180,21,40.0,19.0,39520.0,0.20352104750907274,19760.0,4021.5758987792774,0.24422525701088726,4825.891078535133
0,41,2,111,4,5,22220,4840,7390,21,40.0,72.125,150020.0,0.11387005053742613,75010.0,8541.392490812334,0.13664406064491136,10249.670988974802
0,50,2,81,5,5,30780,3603,8290,21,36.0,12.0,22464.0,0.6629369574397996,11232.0,7446.10790596383,0.7955243489277596,8935.329487156596
0,68,1,81,1,5,99998,4760,4680,21,40.0,58.15,120952.0,0.7795684175844687,60476.0,47145.17962183833,0.9354821011013624,56574.215546205996
0,38,1,111,1,5,22220,700,1180,21,40.0,30.775,64012.0,0.04341959298768816,32006.0,1389.6874931639472,0.05210351158522579,1667.6249917967366
0,35,2,111,1,5,22220,4850,1180,21,40.0,24.84,51667.200000000004,0.20530763474581817,25833.600000000002,5303.835312969569,0.2463691616949818,6364.602375563482
1,19,1,73,6,5,22220,4140,8680,21,15.0,16.01,12487.800000000001,0.5342715122637592,6243.900000000001,3335.9378954236868,0.6411258147165111,4003.125474508424
0,21,2,73,1,5,22220,5940,9370,28,40.0,20.0,41600.0,0.30377955181482136,20800.0,6318.6146777482845,0.3645354621777856,7582.33761329794
0,21,1,73,1,5,22220,6410,770,21,45.0,16.0,37440.0,0.2891017454560356,18720.0,5411.984674936987,0.3469220945472427,6494.381609924383
0,54,1,73,1,5,22220,1555,570,21,40.0,48.1,100048.0,0.2830060554034914,50024.0,14157.094915504253,0.33960726648418965,16988.513898605102
0,54,2,73,1,5,22220,5110,6680,21,40.0,32.0,66560.0,0.14211653178369021,33280.0,4729.6381777612105,0.17053983814042825,5675.565813313452
0,48,2,91,6,5,99998,3255,7970,21,40.0,18.275,38012.0,0.5201414618176377,19006.0,9885.80862330602,0.6241697541811652,11862.970347967224
0,45,2,81,1,5,99998,5120,690,27,40.0,13.925,28964.0,0.45143189098805,14482.0,6537.63664528894,0.5417182691856599,7845.163974346727
0,47,1,73,1,5,99998,10,770,21,40.0,25.0,52000.0,0.46090639979784087,26000.0,11983.566394743862,0.553087679757409,14380.279673692634
1,56,1,73,1,5,30780,9645,5391,21,40.0,15.0,31200.0,0.6387810633425383,15600.0,9964.984588143598,0.7665372760110459,11957.981505772317
0,52,2,81,4,5,99998,5110,8191,21,48.0,20.4,50918.399999999994,0.20696602156322963,25459.199999999997,5269.189336182575,0.24835922587587556,6323.02720341909
1,59,2,123,1,5,30780,230,7860,27,40.0,35.575,73996.0,0.3454800559834468,36998.0,12782.071111275563,0.4145760671801361,15338.485333530676
0,63,1,111,1,5,30780,1108,9480,27,40.0,19.23,39998.4,0.39562846856235184,19999.2,7912.252868472187,0.4747541622748222,9494.703442166625
0,38,2,111,4,5,30780,5110,5080,21,40.0,24.24,50419.2,0.1829494563855964,25209.6,4612.08261569833,0.21953934766271568,5534.499138837997
0,52,1,81,4,5,99998,4760,4670,21,40.0,11.11,23108.8,0.5693210484625382,11554.4,6578.1631223555505,0.6831852581550458,7893.795746826661
0,63,2,81,4,5,30780,3220,8191,21,,31.0,,0.16581589812272954,,,0.19897907774727544,
0,37,1,73,6,5,30780,9620,4971,21,,14.0,,0.5988602029975088,,,0.7186322435970105,
0,46,2,111,4,5,30780,9620,5593,21,35.0,21.35,38857.0,0.5929240534706729,19428.5,11519.624972854968,0.7115088641648074,13823.54996742596
0,31,2,111,1,5,30780,120,6870,21,40.0,30.275,62972.0,0.27959775938741704,31486.0,8803.415052072212,0.3355173112649004,10564.098062486655
0,33,1,111,1,5,30780,335,8590,21,40.0,25.95,53976.0,0.16357814824579614,26988.0,4414.647064857546,0.19629377789495536,5297.576477829055
0,29,1,123,2,5,30780,1610,8570,21,40.0,25.0,52000.0,0.1950517731865287,26000.0,5071.346102849746,0.23406212782383443,6085.615323419695
0,58,1,73,4,5,30780,8990,5593,21,,17.7,,0.5647168626724782,,,0.6776602352069738,
0,31,2,81,1,5,99998,5810,8090,21,45.0,16.0,37440.0,0.497211050042956,18720.0,9307.790856804137,0.5966532600515472,11169.349028164963
0,43,2,124,1,5,22220,2100,9480,28,40.0,50.0,104000.0,0.09750681481216493,52000.0,5070.354370232576,0.1170081777745979,6084.425244279091
0,54,1,124,1,5,22220,2100,7270,21,40.0,37.025,77012.0,0.07972020141402343,38506.0,3069.706075648386,0.09566424169682812,3683.6472907780635
1,34,2,73,6,5,99998,5240,5070,21,40.0,19.0,39520.0,0.501206878099834,19760.0,9903.84791125272,0.6014482537198008,11884.617493503265
0,73,1,73,5,5,99998,7340,3095,14,40.0,,,0.22427574072832307,,,0.2691308888739877,
1,76,1,81,1,5,99998,4760,5580,13,40.0,,,0.7519829078924771,,,0.9023794894709725,
1,62,2,73,1,5,99998,4760,5580,21,40.0,22.0,45760.0,0.6946026735499284,22880.0,15892.509170822363,0.8335232082599141,19071.011004986834
0,26,1,81,6,5,99998,7420,770,21,75.0,26.666666666666668,104000.0,0.17343585954461269,52000.0,9018.66469631986,0.20812303145353522,10822.397635583831
0,48,2,111,1,5,99998,3500,8170,21,90.0,20.0,93600.0,0.05321827134649499,46800.0,2490.6150990159654,0.06386192561579399,2988.7381188191584
0,50,1,111,1,5,99998,7420,770,21,70.0,28.571428571428573,104000.0,0.1616839625684214,52000.0,8407.566053557914,0.19402075508210567,10089.079264269494
0,29,2,81,2,5,99998,2006,8370,21,40.0,15.5,32240.0,0.37387465423283267,16120.0,6026.859426233263,0.44864958507939917,7232.231311479914
0,65,2,111,1,5,99998,2310,7860,21,8.0,31.25,13000.0,0.8286681918041096,6500.0,5386.343246726712,0.9944018301649314,6463.611896072054
0,60,2,73,1,5,99998,2545,7860,27,40.0,4.625,9620.0,0.6722407691685024,4810.0,3233.4780997004964,0.8066889230022029,3880.1737196405957
0,33,1,111,1,5,99998,1021,7290,21,45.0,35.044444444444444,82004.0,0.24977082679153387,41002.0,10241.103440106472,0.2997249921498406,12289.324128127764
0,33,2,73,1,5,99998,5110,8090,21,40.0,14.9,30992.0,0.24169591391526912,15496.0,3745.3198820310104,0.29003509669832295,4494.383858437212
0,48,2,91,3,5,99998,4510,8980,13,35.0,,,0.3292505043582183,,,0.39510060522986196,
1,40,1,73,6,5,99998,1006,8191,21,20.0,33.0,34320.0,0.5994584584536347,17160.0,10286.707147064371,0.7193501501443615,12344.048576477244
0,42,2,91,6,5,99998,3255,9480,27,40.0,30.675,63804.0,0.4605931318504909,31902.0,14693.84209229436,0.552711758220589,17632.61051075323
0,35,1,73,6,5,99998,9130,6290,21,40.0,25.24,52499.2,0.7241448390500205,26249.6,19008.512367127416,0.8689738068600246,22810.2148405529
0,24,2,91,6,5,99998,5521,9470,28,40.0,19.0,39520.0,0.2565706982978643,19760.0,5069.836998365798,0.3078848379574371,6083.804398038957
0,54,2,73,6,5,99998,4110,8680,21,36.0,15.0,28080.0,0.7941270457678054,14040.0,11149.543722579987,0.9529524549213664,13379.452467095984
0,58,1,73,1,5,99998,6355,9370,28,40.0,31.25,65000.0,0.4471863791758047,32500.0,14533.557323213654,0.5366236550109657,17440.268787856385
0,57,2,123,1,5,99998,3255,8191,21,36.0,60.0,112320.0,0.3468867698894243,56160.0,19481.160996990067,0.41626412386730915,23377.393196388082
0,33,1,111,1,5,99998,52,6170,21,40.0,12.0,24960.0,0.17161222462352602,12480.0,2141.7205633016047,0.20593466954823123,2570.064675961926
0,33,2,124,6,5,22900,3255,7970,27,60.0,20.966666666666665,65416.0,0.0851992108518006,32708.0,2786.695788540694,0.10223905302216071,3344.0349462488325
0,60,1,73,1,5,22900,440,6370,25,40.0,40.0,83200.0,0.2968315225394509,41600.0,12348.191337641158,0.35619782704734104,14817.829605169387
0,36,2,123,6,5,38220,2004,8090,21,40.0,40.375,83980.0,0.16434449681364854,41990.0,6900.825421205102,0.19721339617637826,8280.990505446123
0,42,1,73,1,5,22900,9130,7390,21,40.0,15.0,31200.0,0.3410491984425107,15600.0,5320.367495703167,0.40925903813101283,6384.440994843801
0,39,2,73,1,5,22900,5400,8191,21,40.0,14.0,29120.0,0.3710636472830475,14560.0,5402.686704441172,0.44527637673965703,6483.224045329406
1,59,1,73,1,6,47300,9122,6280,21,40.0,23.0,47840.0,0.8491500409374503,23920.0,20311.66897922381,1.0,23920.0
1,61,2,73,1,6,47300,4810,6992,21,40.0,22.0,45760.0,0.7492890071203876,22880.0,17143.732482914467,0.899146808544465,20572.47897949736
0,48,2,111,6,6,41860,565,6490,21,40.0,38.45,79976.0,0.314298312735758,39988.0,12568.16092967749,0.37715797528290956,15081.793115612987
0,53,1,111,1,6,41860,1021,7380,21,40.0,57.7,120016.0,0.22441413963687545,60008.0,13466.643691329622,0.26929696756425053,16159.972429595546
0,54,2,111,1,6,41860,1021,7380,21,40.0,48.075,99996.0,0.2816863898672016,49998.0,14083.756120580347,0.3380236678406419,16900.507344696416
0,45,1,73,1,6,40140,9130,6170,21,32.0,18.75,31200.0,0.6555803922613114,15600.0,10227.054119276458,0.7866964707135736,12272.464943131748
0,17,2,71,6,6,40140,8950,9160,21,1.0,10.0,520.0,0.9445480107933993,260.0,245.58248280628382,1.0,260.0
0,54,1,40,1,6,31080,4251,7770,21,40.0,20.0,41600.0,0.6329784582423178,20800.0,13165.95193144021,0.7595741498907813,15799.142317728252
0,23,1,73,6,6,31080,4030,8680,21,40.0,13.0,27040.0,0.3583123606322124,13520.0,4844.3831157475115,0.42997483275865483,5813.259738897013
0,57,1,73,1,6,41740,6260,770,21,40.0,22.0,45760.0,0.5513949093799642,22880.0,12615.91552661358,0.661673891255957,15139.098631936296
0,42,2,111,5,6,41740,2300,7860,27,40.0,53.0,110240.0,0.1566769384415811,55120.0,8636.03284689995,0.1880123261298973,10363.23941627994
0,46,2,123,6,6,12540,705,9370,25,40.0,43.85,91208.0,0.7040631005097092,45604.0,32108.09363564478,0.8448757206116511,38529.71236277374
0,51,1,111,4,6,31080,52,7290,21,40.0,72.125,150020.0,0.12226004607683105,75010.0,9170.726056223097,0.14671205529219725,11004.871267467715
0,53,2,111,4,6,31080,3255,8170,21,40.0,46.15,95992.0,0.3071734523720111,47996.0,14743.097020047046,0.3686081428464133,17691.716424056453
0,58,1,111,1,6,31080,4110,8680,21,40.0,22.0,45760.0,0.5296029154780599,22880.0,12117.314706138011,0.6355234985736719,14540.777647365612
0,32,2,111,6,6,31080,440,5080,21,40.0,12.0,24960.0,0.5434631059177911,12480.0,6782.419561854033,0.6521557271013493,8138.903474224839
0,25,1,111,6,6,31080,440,8590,21,40.0,72.125,150020.0,0.37082189726385845,75010.0,27815.350513762023,0.4449862767166301,33378.42061651442
0,36,1,111,1,6,31080,4700,5080,21,24.0,19.25,24024.0,0.5436670388922967,12012.0,6530.528471174268,0.652400446670756,7836.634165409121
1,60,2,111,4,6,31080,4760,5593,21,,15.0,,0.6666142876445883,,,0.7999371451735059,
0,32,2,73,1,6,31080,9430,6290,21,40.0,17.3,35984.0,0.3534217398889774,17992.0,6358.763944082481,0.4241060878667729,7630.516732898978
0,32,2,91,4,6,40900,3255,8191,21,40.0,22.0,45760.0,0.29745666142906235,22880.0,6805.808413496947,0.3569479937148748,8166.970096196335
0,39,1,111,6,6,40140,2640,6490,21,40.0,48.075,99996.0,0.05372918762467433,49998.0,2686.3519228584673,0.06447502514960919,3223.62230743016
0,32,2,111,6,6,40140,7800,8590,21,40.0,25.0,52000.0,0.44705428385568685,26000.0,11623.411380247859,0.5364651406268242,13948.093656297428
0,52,2,92,6,6,41940,410,7072,21,45.0,58.0,135720.0,0.3661468869336047,67860.0,24846.727747314413,0.4393762643203256,29816.073296777296
0,55,2,81,4,6,40900,5310,9480,27,40.0,31.825,66196.0,0.5830253335978597,33098.0,19296.97249142196,0.6996304003174316,23156.366989706352
0,48,1,81,1,6,40900,1007,570,21,50.0,57.7,150020.0,0.2862115486783823,75010.0,21468.728266365455,0.34345385841405873,25762.473919638545
0,43,2,73,6,6,42220,3030,7860,28,40.0,18.37,38209.600000000006,0.06134103447779603,19104.800000000003,1171.9081954913977,0.07360924137335523,1406.2898345896772
0,43,1,50,6,6,42220,9620,6170,21,50.0,32.8,85279.99999999999,0.19407885707601283,42639.99999999999,8275.522465721186,0.2328946284912154,9930.626958865423
0,20,1,73,6,6,42220,9620,6170,21,45.0,22.0,51480.0,0.1270151810938376,25740.0,3269.37076135538,0.15241821731260513,3923.244913626456
0,39,2,91,3,6,31080,3602,8290,21,40.0,16.0,33280.0,0.6292513799339301,16640.0,10470.742962100598,0.7551016559207161,12564.891554520716
0,80,1,111,4,6,41740,4621,8590,21,7.0,25.0,9100.0,0.7678566620923121,4550.0,3493.74781252002,0.9214279945107744,4192.497375024023
0,50,1,40,1,6,31080,8100,3490,21,40.0,16.0,33280.0,0.12218201884204444,16640.0,2033.1087935316195,0.14661842261045333,2439.7305522379434
0,50,2,73,1,6,31080,9640,5170,21,40.0,15.0,31200.0,0.6469396469104529,15600.0,10092.258491803066,0.7763275762925435,12110.710190163678
0,25,1,73,6,6,31080,8225,3580,21,40.0,23.5,48880.0,0.12316616640405574,24440.0,3010.181106915122,0.14779939968486688,3612.2173282981466
0,26,1,73,6,6,31080,8100,3580,21,40.0,28.5,59280.0,0.12363496963205627,29640.0,3664.5404998941476,0.1483619635584675,4397.448599872977
0,42,2,73,4,6,31080,4110,8680,21,40.0,15.0,31200.0,0.5779358251164597,15600.0,9015.79887181677,0.6935229901397516,10818.958646180125
0,43,2,73,3,6,31080,4230,8660,21,40.0,18.0,37440.0,0.5544930165546312,18720.0,10380.109269902696,0.6653916198655575,12456.131123883237
0,44,1,73,1,6,31080,9122,6280,13,48.0,,,0.5626980666890954,,,0.6752376800269144,
0,53,1,73,1,6,41740,6410,770,21,40.0,20.0,41600.0,0.4973897477356668,20800.0,10345.70675290187,0.5968676972828001,12414.848103482242
0,49,2,73,1,6,41740,4000,8680,21,40.0,18.0,37440.0,0.11418505111950412,18720.0,2137.544156957117,0.13702206134340494,2565.0529883485406
0,23,1,73,6,6,41740,4720,5090,21,30.0,15.0,23400.0,0.5056741914382668,11700.0,5916.388039827721,0.6068090297259201,7099.665647793266
0,26,2,81,6,6,41740,4110,8680,21,35.0,16.3,29666.0,0.5357926845599962,14833.0,7947.4128900784235,0.6429512214719953,9536.895468094108
0,49,1,81,1,6,31080,10,4380,14,50.0,,,0.2137312245298122,,,0.2564774694357746,
0,48,2,111,1,6,31080,2634,4380,14,35.0,,,0.25734362716665804,,,0.3088123525999896,
0,78,1,40,1,6,37100,8920,3980,13,70.0,,,0.3223761547883059,,,0.38685138574596706,
0,70,2,73,1,6,37100,5120,3980,21,70.0,28.0,101920.0,0.3968889573105897,50960.0,20225.46126454765,0.47626674877270764,24270.55351745718
0,33,1,91,6,6,31080,1108,5593,21,40.0,22.6,47008.0,0.4943647914600695,23504.0,11619.550058477475,0.5932377497520834,13943.460070172969
0,49,1,73,1,6,41740,4710,8770,13,49.0,,,0.3706428139769232,,,0.4447713767723079,
0,46,1,125,6,6,41860,300,6490,21,55.0,17.472727272727273,49972.0,0.18985980730883906,24986.0,4743.837145418653,0.22783176877060685,5692.604574502383
0,55,1,10,1,6,41940,4200,7690,21,40.0,30.0,62400.0,0.4934576376228536,31200.0,15395.878293833033,0.5921491651474243,18475.05395259964
0,55,2,10,1,6,41940,4020,6490,21,40.0,28.0,58240.0,0.48883914337331474,29120.0,14234.995855030926,0.5866069720479776,17081.995026037108
1,22,2,81,6,6,41940,4340,9090,21,9.0,16.0,7488.0,0.7809214667039196,3744.0,2923.769971339475,0.9371057600447035,3508.52396560737
0,25,1,81,6,6,41940,910,6870,21,40.0,20.0,41600.0,0.5667291792523781,20800.0,11787.966928449465,0.6800750151028537,14145.560314139357
0,61,2,73,1,6,37100,7720,3390,21,36.0,20.0,37440.0,0.8311773360650521,18720.0,15559.639731137775,0.9974128032780625,18671.56767736533
0,29,1,73,6,6,12540,6660,770,21,40.0,41.55,86424.0,0.6650334034431753,43212.0,28737.42342958649,0.7980400841318104,34484.90811550379
1,60,1,123,4,6,41860,9030,7890,13,30.0,,,0.8116208597534054,,,0.9739450317040864,
0,58,2,73,1,6,31080,5140,6170,21,40.0,15.5,32240.0,0.4591458417231666,16120.0,7401.430968577445,0.5509750100677999,8881.717162292935
0,55,2,111,4,6,31080,10,4580,21,11.0,20.0,11440.0,0.5571985118190087,5720.0,3187.17548760473,0.6686382141828104,3824.6105851256757
0,23,2,111,6,6,31080,2350,8562,21,40.0,37.5,78000.0,0.36059117982525907,39000.0,14063.056013185103,0.43270941579031086,16875.667215822123
0,48,2,40,1,6,31080,4760,5490,13,10.0,,,0.9329992678542145,,,1.0,
0,45,1,40,1,6,31080,9610,8780,21,50.0,16.5,42900.0,0.377345022092912,21450.0,8094.050723892962,0.4528140265114944,9712.860868671554
0,18,1,73,6,6,31080,4110,8680,21,40.0,17.0,35360.0,0.5259761611271297,17680.0,9299.258528727654,0.6311713933525557,11159.110234473184
0,58,1,73,5,6,41940,220,770,14,12.0,,,0.7280000033217423,,,0.8736000039860907,
0,21,2,81,6,6,41940,4055,8680,21,20.0,17.0,17680.0,0.6419127072500387,8840.0,5674.508332090342,0.7702952487000464,6809.40999850841
0,38,2,81,4,6,40900,4510,8980,13,30.0,,,0.34638555045525654,,,0.41566266054630785,
0,64,1,92,1,6,31080,9620,6290,21,40.0,48.0,99840.0,0.7116057735470708,49920.0,35523.36021546977,0.8539269282564849,42628.032258563726
1,51,2,73,1,6,31080,3640,7980,21,24.0,20.0,24960.0,0.7067467452027079,12480.0,8820.199380129794,0.8480960942432494,10584.239256155752
0,34,2,111,1,6,31080,4830,8590,21,,20.5,,0.23388961077491377,,,0.2806675329298965,
0,38,1,92,1,6,31080,600,770,21,40.0,16.825,34996.0,0.5141223372464453,17498.0,8996.1126571383,0.6169468046957344,10795.33518856596
0,38,1,125,1,6,31080,3050,6991,21,40.0,64.9,134992.0,0.17116741810353756,67496.0,11553.11605231637,0.20540090172424505,13863.739262779643
0,35,2,125,1,6,31080,3050,5070,21,40.0,72.125,150020.0,0.16734477988780516,75010.0,12552.531939384266,0.2008137358653662,15063.038327261118
0,20,2,73,6,6,31080,3602,8370,28,13.0,17.0,11492.0,0.8791569644614934,5746.0,5051.635917795741,1.0,5746.0
0,77,2,111,4,6,41860,2752,8561,13,5.0,,,0.8220858546290536,,,0.9865030255548642,
0,28,1,111,6,6,41740,1022,7380,21,40.0,72.125,150020.0,0.05467250232972405,75010.0,4100.984399752601,0.06560700279566886,4921.181279703122
0,41,2,111,1,6,31080,110,9370,28,40.0,72.125,150020.0,0.3266922134184509,75010.0,24505.182928518003,0.39203065610214105,29406.2195142216
0,50,1,111,1,6,31080,4700,5170,13,40.0,,,0.4601658359332807,,,0.5521990031199369,
0,35,2,91,6,6,31080,3323,8090,21,45.0,25.0,58500.0,0.47337786064555476,29250.0,13846.302423882476,0.5680534327746657,16615.562908658972
0,47,1,73,4,6,31080,9122,6180,21,40.0,28.85,60008.0,0.5958488802379254,30004.0,17877.84980265871,0.7150186562855104,21453.419763190454
1,37,1,81,3,6,40900,5120,9480,27,40.0,19.225,39988.0,0.47690588459585204,19994.0,9535.256256609466,0.5722870615150224,11442.307507931358
0,58,1,111,4,6,31080,440,5370,21,40.0,72.125,150020.0,0.28884447718941586,75010.0,21666.224233978082,0.346613372627299,25999.4690807737
0,38,2,123,1,6,31080,2710,6570,21,40.0,72.125,150020.0,0.33836518177389074,75010.0,25380.772284859544,0.40603821812866886,30456.926741831452
0,44,1,111,1,6,31080,500,8563,21,40.0,72.125,150020.0,0.4280585022924219,75010.0,32108.66825695457,0.5136702027509062,38530.40190834548
0,59,2,111,1,6,41940,3602,9480,27,40.0,18.0,37440.0,0.6066905913539227,18720.0,11357.247870145433,0.7280287096247072,13628.697444174519
0,47,2,20,1,6,31080,4140,8680,21,,15.0,,0.3912132148017796,,,0.4694558577621355,
0,37,1,20,1,6,31080,4020,8680,21,40.0,15.0,31200.0,0.4851212734494588,15600.0,7567.891865811558,0.5821455281393506,9081.470238973869
1,56,1,30,1,6,31080,8320,1691,21,40.0,16.0,33280.0,0.670455301668438,16640.0,11156.37621976281,0.8045463620021256,13387.65146371537
